co2TailpipeGpm,cylinders,displ,drive,fuelType,make,phevBlended,transmission,VClass
447,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
448,6,4.3,Rear-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Pickup Trucks 2WD
490,8,5.3,4-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
473,6,4.3,4-Wheel Drive,Gasoline or E85,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
490,8,5.3,4-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 4WD
474,6,4.3,4-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Pickup Trucks 4WD
807.909090909,8,5.8,Rear-Wheel Drive,Regular,Ford,False,Aut,Vans
298,4,1.4,Front-Wheel Drive,Regular,Buick,False,Aut,Small Sport Utility Vehicle 2WD
405,6,3.6,Front-Wheel Drive,Regular,Cadillac,False,Aut,Small Sport Utility Vehicle 2WD
364,4,2,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Small Sport Utility Vehicle 2WD
423,6,3.6,All-Wheel Drive,Regular,Cadillac,False,Aut,Small Sport Utility Vehicle 4WD
374,4,2,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Small Sport Utility Vehicle 4WD
443,6,3,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Small Sport Utility Vehicle 4WD
416,6,3.6,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Sport Utility Vehicle 2WD
386,4,2.5,Front-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
423,6,3.6,Front-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
419,6,3,All-Wheel Drive,Premium,Audi,False,Aut,Standard Sport Utility Vehicle 4WD
807.909090909,8,5.8,Rear-Wheel Drive,Regular,Ford,False,Aut,Vans
444,6,3.6,All-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Sport Utility Vehicle 4WD
392,4,2.5,All-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
442,6,3.6,All-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
454,6,3,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
586,8,5.5,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
586,8,5.5,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
399,5,2.5,All-Wheel Drive,Premium,Audi,False,Aut,Subcompact Cars
667,12,6,All-Wheel Drive,Premium,Bentley,False,Aut,Subcompact Cars
644,12,6,All-Wheel Drive,Premium,Bentley,False,Aut,Compact Cars
215,4,2,Rear-Wheel Drive,Premium and Electricity,Mercedes-Benz,True,Aut,Compact Cars
592.466666667,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
500,8,5,All-Wheel Drive,Premium,Jaguar,False,Aut,Two Seaters
324,4,2,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Two Seaters
379,6,3,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Two Seaters
359,4,2,All-Wheel Drive,Regular,Audi,False,Aut,Subcompact Cars
439,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Compact Cars
450,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
360,4,2,Rear-Wheel Drive,Premium,Cadillac,False,Aut,Large Cars
286,4,1.6,Front-Wheel Drive,Regular,Kia,False,Aut,Large Cars
246,4,1.5,Front-Wheel Drive,Regular,Honda,False,Aut,Small Station Wagons
267,4,1.5,Front-Wheel Drive,Regular,Honda,False,Aut,Small Station Wagons
555.4375,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
282,4,1.5,Front-Wheel Drive,Regular,Honda,False,Man,Small Station Wagons
495,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
476,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
475,8,5.3,Rear-Wheel Drive,Gasoline or E85,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
522,8,6.2,Rear-Wheel Drive,Premium,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
495,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
475,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
475,8,5.3,Rear-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Pickup Trucks 2WD
517,8,6.2,Rear-Wheel Drive,Premium,GMC,False,Aut,Standard Pickup Trucks 2WD
524,8,6.2,4-Wheel Drive,Premium,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
522.764705882,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Man,Vans
522,8,5.3,4-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
524,8,6.2,4-Wheel Drive,Premium,GMC,False,Aut,Standard Pickup Trucks 4WD
522,8,5.3,4-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 4WD
374,4,2.4,Front-Wheel Drive,Regular,Ram,False,Aut,Special Purpose Vehicle 2WD
523,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Special Purpose Vehicle 2WD
523,8,5.3,4-Wheel Drive,Regular,Chevrolet,False,Aut,Special Purpose Vehicle 4WD
523,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Special Purpose Vehicle 2WD
523,8,5.3,4-Wheel Drive,Regular,GMC,False,Aut,Special Purpose Vehicle 4WD
319,4,1.4,All-Wheel Drive,Regular,Buick,False,Aut,Small Sport Utility Vehicle 4WD
335,4,1.4,All-Wheel Drive,Regular,Buick,False,Aut,Small Sport Utility Vehicle 4WD
740.583333333,6,2.5,Rear-Wheel Drive,Regular,Maserati,False,Aut,Minicompact Cars
341.807692308,4,2,Front-Wheel Drive,Regular,Toyota,False,Aut,Compact Cars
634.785714286,8,5,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
335,4,1.4,All-Wheel Drive,Regular,Chevrolet,False,Aut,Small Sport Utility Vehicle 4WD
375,4,2,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Small Sport Utility Vehicle 4WD
438,6,3,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Small Sport Utility Vehicle 4WD
517,8,6.2,Rear-Wheel Drive,Premium,Cadillac,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Gasoline or E85,Chevrolet,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Gasoline or E85,Chevrolet,False,Aut,Standard Sport Utility Vehicle 2WD
517,8,6.2,Rear-Wheel Drive,Premium,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
517,8,6.2,Rear-Wheel Drive,Premium,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
634.785714286,8,5,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
468,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
468,8,5.3,Rear-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Sport Utility Vehicle 2WD
440,6,3.5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 2WD
533,8,6.2,4-Wheel Drive,Premium,Cadillac,False,Aut,Standard Sport Utility Vehicle 4WD
523,8,6.2,4-Wheel Drive,Premium,Chevrolet,False,Aut,Standard Sport Utility Vehicle 4WD
497,8,5.3,4-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Sport Utility Vehicle 4WD
504,8,5.3,4-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Sport Utility Vehicle 4WD
497,8,5.3,4-Wheel Drive,Gasoline or E85,Chevrolet,False,Aut,Standard Sport Utility Vehicle 4WD
592.466666667,8,5,Rear-Wheel Drive,Regular,GMC,False,Man,Vans
504,8,5.3,4-Wheel Drive,Gasoline or E85,Chevrolet,False,Aut,Standard Sport Utility Vehicle 4WD
548,8,6.2,4-Wheel Drive,Premium,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
523,8,6.2,4-Wheel Drive,Premium,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
504,8,5.3,4-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
497,8,5.3,4-Wheel Drive,Regular,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
504,8,5.3,4-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
497,8,5.3,4-Wheel Drive,Gasoline or E85,GMC,False,Aut,Standard Sport Utility Vehicle 4WD
459,6,3,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
582,8,5.5,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
457,6,3.5,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
592.466666667,8,5,Rear-Wheel Drive,Regular,GMC,False,Man,Vans
457,6,3.5,4-Wheel Drive,Premium or E85,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
336,4,2,All-Wheel Drive,Regular,Audi,False,Aut,Two Seaters
294,3,1.5,Front-Wheel Drive,Premium,MINI,False,Aut,Minicompact Cars
336,4,2,All-Wheel Drive,Regular,Audi,False,Aut,Subcompact Cars
330,4,2,All-Wheel Drive,Regular,Audi,False,Aut,Subcompact Cars
294,3,1.5,Front-Wheel Drive,Premium,MINI,False,Aut,Subcompact Cars
294,3,1.5,Front-Wheel Drive,Premium,MINI,False,Aut,Subcompact Cars
193,4,1.5,Front-Wheel Drive,Regular,Toyota,False,Aut,Compact Cars
282,4,1.4,Front-Wheel Drive,Regular,Volkswagen,False,Aut,Compact Cars
271,4,1.4,Front-Wheel Drive,Regular,Volkswagen,False,Man,Compact Cars
634.785714286,8,5.7,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
389,6,3.6,Rear-Wheel Drive,Regular,Dodge,False,Aut,Midsize Cars
466,8,5.7,Rear-Wheel Drive,Midgrade,Dodge,False,Aut,Midsize Cars
486,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Aut,Midsize Cars
494,8,5.7,Rear-Wheel Drive,Premium,Dodge,False,Man,Midsize Cars
523,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Man,Midsize Cars
546,8,6.2,Rear-Wheel Drive,Premium,Dodge,False,Aut,Midsize Cars
486,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Aut,Midsize Cars
567,8,6.2,Rear-Wheel Drive,Premium,Dodge,False,Man,Midsize Cars
523,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Man,Midsize Cars
415,6,3.6,All-Wheel Drive,Regular,Dodge,False,Aut,Midsize Cars
565.555555556,8,6.2,Rear-Wheel Drive,Diesel,GMC,False,Aut,Vans
389,6,3.6,Rear-Wheel Drive,Regular,Chrysler,False,Aut,Large Cars
389,6,3.6,Rear-Wheel Drive,Gasoline or E85,Chrysler,False,Aut,Large Cars
466,8,5.7,Rear-Wheel Drive,Midgrade,Chrysler,False,Aut,Large Cars
415,6,3.6,All-Wheel Drive,Regular,Chrysler,False,Aut,Large Cars
415,6,3.6,All-Wheel Drive,Gasoline or E85,Chrysler,False,Aut,Large Cars
389,6,3.6,Rear-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
389,6,3.6,Rear-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Large Cars
466,8,5.7,Rear-Wheel Drive,Midgrade,Dodge,False,Aut,Large Cars
486,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Aut,Large Cars
546,8,6.2,Rear-Wheel Drive,Premium,Dodge,False,Aut,Large Cars
535.789473684,8,6.2,Rear-Wheel Drive,Diesel,GMC,False,Man,Vans
486,8,6.4,Rear-Wheel Drive,Premium,Dodge,False,Aut,Large Cars
415,6,3.6,All-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
415,6,3.6,All-Wheel Drive,Gasoline or E85,Dodge,False,Aut,Large Cars
284,4,1.6,Front-Wheel Drive,Regular,Hyundai,False,Aut,Large Cars
332,4,1.6,Front-Wheel Drive,Regular,Kia,False,Aut,Large Cars
353,4,1.6,Front-Wheel Drive,Regular,Kia,False,Man,Large Cars
356,4,1.4,Front-Wheel Drive,Premium,Fiat,False,Aut,Small Station Wagons
406,4,2.5,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Small Pickup Trucks 2WD
403,4,2.5,Rear-Wheel Drive,Regular,Chevrolet,False,Man,Small Pickup Trucks 2WD
413,4,2.8,Rear-Wheel Drive,Diesel,Chevrolet,False,Aut,Small Pickup Trucks 2WD
592.466666667,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
440,6,3.6,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Small Pickup Trucks 2WD
406,4,2.5,Rear-Wheel Drive,Regular,GMC,False,Aut,Small Pickup Trucks 2WD
403,4,2.5,Rear-Wheel Drive,Regular,GMC,False,Man,Small Pickup Trucks 2WD
413,4,2.8,Rear-Wheel Drive,Diesel,GMC,False,Aut,Small Pickup Trucks 2WD
440,6,3.6,Rear-Wheel Drive,Regular,GMC,False,Aut,Small Pickup Trucks 2WD
410,6,3.5,Front-Wheel Drive,Regular,Honda,False,Aut,Small Pickup Trucks 2WD
429,4,2.5,4-Wheel Drive,Regular,Chevrolet,False,Aut,Small Pickup Trucks 4WD
450,4,2.8,4-Wheel Drive,Diesel,Chevrolet,False,Aut,Small Pickup Trucks 4WD
506,4,2.8,4-Wheel Drive,Diesel,Chevrolet,False,Aut,Small Pickup Trucks 4WD
463,6,3.6,4-Wheel Drive,Regular,Chevrolet,False,Aut,Small Pickup Trucks 4WD
467.736842105,4,2.5,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
532,6,3.6,4-Wheel Drive,Regular,Chevrolet,False,Aut,Small Pickup Trucks 4WD
429,4,2.5,4-Wheel Drive,Regular,GMC,False,Aut,Small Pickup Trucks 4WD
450,4,2.8,4-Wheel Drive,Diesel,GMC,False,Aut,Small Pickup Trucks 4WD
463,6,3.6,4-Wheel Drive,Regular,GMC,False,Aut,Small Pickup Trucks 4WD
424,6,3.5,All-Wheel Drive,Regular,Honda,False,Aut,Standard Pickup Trucks 4WD
589,6,3.6,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Special Purpose Vehicle 2WD
589,6,3.6,Rear-Wheel Drive,Regular,GMC,False,Aut,Special Purpose Vehicle 2WD
401,6,3.6,Front-Wheel Drive,Regular,Chrysler,False,Aut,Minivan - 2WD
361,4,2.4,Front-Wheel Drive,Regular,Jeep,False,Aut,Small Sport Utility Vehicle 2WD
361,4,2.4,Front-Wheel Drive,Gasoline or E85,Jeep,False,Aut,Small Sport Utility Vehicle 2WD
444.35,4,2.5,Rear-Wheel Drive,Regular,GMC,False,Man,Vans
377,6,3.2,Front-Wheel Drive,Midgrade,Jeep,False,Aut,Small Sport Utility Vehicle 2WD
339,4,1.5,All-Wheel Drive,Regular,GMC,False,Aut,Small Sport Utility Vehicle 4WD
378,4,2.4,All-Wheel Drive,Regular,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
378,4,2.4,All-Wheel Drive,Gasoline or E85,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
388,6,3.2,All-Wheel Drive,Midgrade,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
385,4,2.4,4-Wheel Drive,Regular,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
416,6,3.2,4-Wheel Drive,Midgrade,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
412,4,2.4,4-Wheel Drive,Regular,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
432,6,3.2,4-Wheel Drive,Midgrade,Jeep,False,Aut,Small Sport Utility Vehicle 4WD
517,8,6.2,Rear-Wheel Drive,Premium,Chevrolet,False,Aut,Standard Sport Utility Vehicle 2WD
329.148148148,4,2,Front-Wheel Drive,Regular,Toyota,False,Man,Compact Cars
423.190476190,4,2.5,Rear-Wheel Drive,Regular,GMC,False,Man,Vans
414,6,3.6,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Sport Utility Vehicle 2WD
414,6,3.6,Rear-Wheel Drive,Regular,Jeep,False,Aut,Standard Sport Utility Vehicle 2WD
427,6,3.6,All-Wheel Drive,Regular,Dodge,False,Aut,Standard Sport Utility Vehicle 4WD
427,6,3.6,All-Wheel Drive,Regular,Jeep,False,Aut,Standard Sport Utility Vehicle 4WD
477,6,3,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
556,8,4.7,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
591,8,5.5,4-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Standard Sport Utility Vehicle 4WD
450,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Two Seaters
280,3,1.5,Front-Wheel Drive,Premium,MINI,False,Man,Minicompact Cars
315,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Minicompact Cars
522.764705882,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Vans
338,4,2,Front-Wheel Drive,Premium,MINI,False,Man,Minicompact Cars
315,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Minicompact Cars
349,4,2,Front-Wheel Drive,Premium,MINI,False,Man,Minicompact Cars
318,4,2,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
324,4,2,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
333,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
362,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
401,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
365,6,3,All-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
362,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
493.722222222,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Man,Vans
411,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
365,6,3,All-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
430,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Subcompact Cars
395,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
282,3,1.5,Front-Wheel Drive,Premium,MINI,False,Man,Subcompact Cars
280,3,1.5,Front-Wheel Drive,Premium,MINI,False,Man,Subcompact Cars
316,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Subcompact Cars
338,4,2,Front-Wheel Drive,Premium,MINI,False,Man,Subcompact Cars
316,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Subcompact Cars
338,4,2,Front-Wheel Drive,Premium,MINI,False,Man,Subcompact Cars
493.722222222,4,2.4,Rear-Wheel Drive,Regular,Mitsubishi,False,Aut,Vans
316,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Subcompact Cars
338,4,2,Front-Wheel Drive,Premium,MINI,False,Man,Subcompact Cars
324,4,2,Rear-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
333,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
323,4,2,Rear-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
326,4,2,Rear-Wheel Drive,Premium,BMW,False,Man,Compact Cars
332,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
352,6,3,Rear-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
389,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Compact Cars
357,6,3,All-Wheel Drive,Premium,BMW,False,Aut,Compact Cars
467.736842105,4,2.2,Rear-Wheel Drive,Regular,Toyota,False,Aut,Vans
390,6,3,All-Wheel Drive,Premium,BMW,False,Man,Compact Cars
389,6,3,Rear-Wheel Drive,Premium,BMW,False,Man,Compact Cars
267,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Compact Cars
269,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Compact Cars
277,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Man,Compact Cars
296,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Compact Cars
280,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Man,Compact Cars
308,6,3.5,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Compact Cars
321,6,3.5,All-Wheel Drive,Premium,Infiniti,False,Aut,Compact Cars
242,3,1.2,Front-Wheel Drive,Regular,Mitsubishi,False,Man,Compact Cars
444.35,4,2.2,Rear-Wheel Drive,Regular,Toyota,False,Man,Vans
225,3,1.2,Front-Wheel Drive,Regular,Mitsubishi,False,Aut,Compact Cars
249,3,1.2,Front-Wheel Drive,Regular,Mitsubishi,False,Man,Compact Cars
237,3,1.2,Front-Wheel Drive,Regular,Mitsubishi,False,Aut,Compact Cars
324,4,2,Rear-Wheel Drive,Premium,BMW,False,Aut,Midsize Cars
333,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Midsize Cars
278,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Midsize Cars
287,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Midsize Cars
464,8,5.6,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
490,8,5.6,All-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
296,6,3.5,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
493.722222222,4,2.2,4-Wheel or All-Wheel Drive,Regular,Toyota,False,Aut,Vans
433,6,3.7,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
442,6,3.7,All-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
323,3,1.5,Front-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
319,3,1.5,Front-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
323,3,1.5,Front-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
319,3,1.5,Front-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
344,3,1.5,All-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
347,3,1.5,All-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
344,3,1.5,All-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
332,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
467.736842105,4,2.2,4-Wheel or All-Wheel Drive,Regular,Toyota,False,Man,Vans
349,4,2,Front-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
332,4,2,Front-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
346,4,2,All-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
365,4,2,All-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
346,4,2,All-Wheel Drive,Premium,MINI,False,Aut,Midsize Cars
366,4,2,All-Wheel Drive,Premium,MINI,False,Man,Midsize Cars
349,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Large Cars
337,4,2,Front-Wheel Drive,Premium,BMW,False,Aut,Large Cars
333,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Large Cars
382,6,3,All-Wheel Drive,Premium,BMW,False,Aut,Large Cars
522.764705882,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Vans
333,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Small Station Wagons
296,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Small Station Wagons
280,4,1.4,Front-Wheel Drive,Regular,Chevrolet,False,Man,Small Station Wagons
362,4,2.5,Front-Wheel Drive,Regular,Mazda,False,Aut,Small Sport Utility Vehicle 2WD
439,6,3,All-Wheel Drive,Premium,Land Rover,False,Aut,Small Sport Utility Vehicle 4WD
391,4,2.5,4-Wheel Drive,Regular,Mazda,False,Aut,Small Sport Utility Vehicle 4WD
555,8,5.6,Rear-Wheel Drive,Regular,Nissan,False,Aut,Standard Sport Utility Vehicle 2WD
584,8,6.4,All-Wheel Drive,Premium,Dodge,False,Aut,Standard Sport Utility Vehicle 4WD
592,8,6.4,All-Wheel Drive,Premium,Jeep,False,Aut,Standard Sport Utility Vehicle 4WD
587,8,5.6,4-Wheel Drive,Regular,Nissan,False,Aut,Standard Sport Utility Vehicle 4WD
522.764705882,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Man,Vans
51,4,1.5,Front-Wheel Drive,Regular Gas or Electricity,Chevrolet,False,Aut,Compact Cars
382,6,3,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
355,6,3,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
388,6,3,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
365,6,3,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
389,6,3,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
363,6,3,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
391,6,3,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
341.807692308,4,1.6,Front-Wheel Drive,Regular,Toyota,False,Aut,Compact Cars
592.466666667,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Vans
367,6,3,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
389,6,3,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
362,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
370,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
392,6,3,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
373,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
371,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
367,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
396,6,3,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
376,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
592.466666667,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Man,Vans
418,6,3,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
391,6,3,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
415,6,3,Rear-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
400,6,3,Rear-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
414,6,3,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
400,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
419,6,3,4-Wheel Drive,Premium,Porsche,False,Man,Minicompact Cars
402,6,3,4-Wheel Drive,Premium,Porsche,False,Aut,Minicompact Cars
325,4,2,All-Wheel Drive,Premium,BMW,False,Aut,Subcompact Cars
349,4,2,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Subcompact Cars
